"","State_FIPS_Code","County_FIPS_Code","Premature.death.Value","Poor.or.fair.health.Value","Poor.physical.health.days.Value","Poor.mental.health.days.Value","Low.birthweight.Value","Adult.smoking.Value","Adult.obesity.Value","Food.environment.index.Value","Physical.inactivity.Value","Access.to.exercise.opportunities.Value","Excessive.drinking.Value","Alcohol.impaired.driving.deaths.Value","Sexually.transmitted.infections.Value","Teen.births.Value","Primary.care.physicians.Value","Mental.health.providers.Value","Preventable.hospital.stays.Value","Population.estimate.Value","Percent.of.population.below.18.years.of.age","Percent.of.population.aged.65.years.and.older","Percent.of.population.that.is.non.Hispanic.African.American","Percent.of.population.that.is.American.Indian.or.Alaskan.Native","Percent.of.population.that.is.Asian","Percent.of.population.that.is.Native.Hawaiian.or.Other.Pacific.Islander","Percent.of.population.that.is.Hispanic","Percent.of.population.that.is.non.Hispanic.White","Population.that.is.not.proficient.in.English.Value","Percent.of.population.that.is.female","Population.living.in.a.rural.area.Value","Diabetes.Value","Other.primary.care.providers.Value"
"846","19","087","6,595",0.128,3,3,0.06,0.173,0.332,6.9,0.279,0.711,0.196,0.316,"266.9",30.8,69,"119",42.71,"20,217",0.223,0.176,0.025,0.003,0.029,0.001,0.047,0.882,0.014,0.488,0.571,0.097,"30"
"847","19","089","5,998",0.126,3,3,0.04,0.168,0.322,7.3,0.287,0.708,0.199,0.25,"94.1",23.2,42,"11",58.62,"9,449",0.252,0.197,0.008,0.002,0.003,0.001,0.014,0.965,0.003,0.502,0.63,0.101,"53"
"848","19","091","4,988",0.128,3.1,3.1,0.05,0.169,0.331,8,0.271,0.616,0.183,0.545,"205.6",27,21,"",41.1,"9,640",0.229,0.203,0.006,0.002,0.004,0,0.04,0.941,0.007,0.51,0.466,0.104,"52"
"849","19","093","5,591",0.122,3,3,0.09,0.168,0.305,8.3,0.293,0.636,0.18,0,"126.6",23.8,28,"",65.6,"7,042",0.238,0.216,0.004,0.004,0.004,0,0.02,0.958,0,0.501,1,0.106,"99"
"850","19","095","5,289",0.109,2.7,2.8,0.06,0.161,0.295,8.4,0.228,0.565,0.193,0.222,"278.0",18.1,61,"31",54.57,"16,375",0.233,0.18,0.006,0.002,0.004,0,0.025,0.957,0.003,0.505,0.822,0.092,"61"
"851","19","097","7,800",0.126,3.1,2.9,0.07,0.167,0.326,7.9,0.27,0.66,0.185,0.571,"208.0",26.1,51,"67",44.85,"19,482",0.223,0.198,0.005,0.003,0.004,0.007,0.013,0.958,0.001,0.503,0.533,0.104,"31"
"852","19","099","6,568",0.116,3,2.9,0.08,0.168,0.343,7.8,0.304,0.758,0.189,0.089,"284.1",31.1,46,"87",52.54,"36,872",0.225,0.18,0.019,0.004,0.006,0,0.019,0.943,0.003,0.49,0.575,0.095,"52"
"853","19","101","6,630",0.136,3.1,2.9,0.05,0.165,0.277,7.8,0.228,0.62,0.172,0.333,"189.7",28.3,89,"110",61.12,"17,325",0.168,0.188,0.017,0.003,0.108,0.001,0.029,0.831,0.045,0.461,0.387,0.101,"52"
"854","19","103","4,175",0.119,3.1,3.1,0.06,0.165,0.226,7.7,0.162,0.897,0.237,0.255,"471.0",10.4,183,"332",38.06,"142,287",0.204,0.099,0.057,0.003,0.06,0,0.055,0.806,0.017,0.502,0.185,0.069,"207"
"855","19","105","5,247",0.114,2.8,2.7,0.06,0.158,0.317,8.1,0.239,0.571,0.205,0.286,"261.6",21.2,44,"39",54.68,"20,454",0.218,0.185,0.022,0.003,0.006,0,0.016,0.947,0.002,0.481,0.58,0.096,"34"
"856","19","107","6,545",0.122,3.1,2.9,0.08,0.17,0.288,7.5,0.299,0.233,0.186,0.25,"154.2",27.3,NA,"",56.21,"10,231",0.232,0.201,0.005,0.002,0.002,0,0.016,0.968,0.002,0.498,1,0.103,"78"
"857","19","109","7,383",0.11,2.7,2.7,0.06,0.149,0.314,7.6,0.27,0.576,0.193,0.111,"175.9",15,39,"33",41.46,"15,222",0.219,0.225,0.006,0.003,0.005,0,0.02,0.961,0.003,0.498,0.656,0.101,"33"
"858","19","111","7,678",0.127,3.2,3.1,0.08,0.181,0.316,7.6,0.283,0.733,0.194,0.267,"351.0",46.7,67,"71",58.63,"35,286",0.216,0.186,0.03,0.003,0.006,0,0.034,0.91,0.001,0.501,0.406,0.104,"43"
"859","19","113","5,579",0.109,3,2.9,0.06,0.161,0.301,7.9,0.224,0.875,0.207,0.317,"439.4",24.9,67,"142",57.65,"217,751",0.238,0.143,0.043,0.003,0.022,0.001,0.029,0.881,0.008,0.506,0.127,0.089,"72"
"860","19","115","5,586",0.134,3,2.9,0.07,0.168,0.35,8.9,0.29,0.467,0.202,0.471,"195.1",39.1,18,"9",48.48,"11,161",0.232,0.166,0.009,0.005,0.021,0.002,0.162,0.798,0.052,0.493,1,0.099,"36"
"861","19","117","5,994",0.133,3.2,3.1,0.07,0.174,0.318,7.4,0.304,0.606,0.179,0,"182.6",39,80,"92",63.17,"8,701",0.233,0.21,0.002,0.002,0.003,0,0.013,0.973,0.02,0.496,0.562,0.111,"92"
"862","19","119","4,290",0.103,2.7,2.7,0.06,0.152,0.304,8.5,0.269,0.363,0.196,0.4,"136.1",17,34,"9",49.28,"11,683",0.281,0.169,0.002,0.003,0.003,0.001,0.027,0.959,0.003,0.498,1,0.09,"34"
"863","19","121","6,727",0.118,2.8,2.8,0.07,0.166,0.339,8.2,0.262,0.521,0.2,0.143,"178.9",20,65,"51",52.07,"15,609",0.26,0.163,0.004,0.004,0.005,0,0.015,0.964,0.004,0.502,0.678,0.092,"38"
"864","19","123","5,684",0.125,3,3.1,0.05,0.187,0.307,7.3,0.259,0.66,0.195,0.158,"303.0",29.9,76,"116",60.45,"22,370",0.237,0.169,0.013,0.004,0.012,0,0.019,0.943,0.006,0.496,0.439,0.094,"54"
"865","19","125","5,399",0.104,2.7,2.8,0.07,0.163,0.309,8.3,0.228,0.715,0.204,0.385,"134.7",19.1,99,"102",53.5,"33,365",0.241,0.164,0.009,0.002,0.014,0,0.019,0.947,0.004,0.501,0.487,0.085,"84"
"866","19","127","7,379",0.145,3.1,3,0.07,0.171,0.332,8.1,0.268,0.709,0.19,0.25,"479.7",50.6,68,"103",24.61,"40,866",0.249,0.175,0.017,0.008,0.028,0.002,0.199,0.739,0.06,0.495,0.339,0.102,"66"
"867","19","129","7,524",0.116,2.8,2.8,0.08,0.165,0.336,8.7,0.306,0.53,0.2,0.16,"148.3",26.6,67,"61",59.8,"14,831",0.242,0.158,0.006,0.005,0.007,0.001,0.026,0.945,0.001,0.499,0.596,0.096,"40"
"868","19","131","3,905",0.116,2.9,2.8,0.05,0.153,0.305,8.2,0.245,0.668,0.188,0.1,"37.3",11.8,19,"",34.88,"10,779",0.239,0.215,0.006,0.001,0.003,0,0.012,0.972,0.008,0.505,0.672,0.1,"37"
"869","19","133","10,172",0.126,3.1,3,0.08,0.168,0.296,7.9,0.285,0.389,0.173,0.071,"153.4",20.1,88,"22",70.26,"8,996",0.214,0.246,0.005,0.011,0.003,0.001,0.02,0.952,0.003,0.506,0.712,0.113,"122"
"870","19","135","8,780",0.13,3.2,3,0.07,0.172,0.326,7.7,0.315,0.678,0.192,0.333,"372.1",38,62,"25",47.93,"8,001",0.236,0.19,0.005,0.001,0.008,0,0.024,0.952,0.007,0.498,0.552,0.101,"25"
"871","19","137","4,837",0.14,3.4,3.2,0.08,0.185,0.342,7.4,0.301,0.767,0.177,0.111,"189.3",36.9,58,"48",82.31,"10,421",0.226,0.208,0.004,0.005,0.004,0,0.035,0.945,0.009,0.511,0.479,0.112,"48"
"872","19","139","5,884",0.142,3.2,3,0.07,0.178,0.354,8,0.267,0.659,0.202,0,"340.5",45.5,56,"54",47.96,"42,903",0.254,0.15,0.018,0.006,0.011,0,0.172,0.785,0.03,0.502,0.256,0.098,"70"
"873","19","141","6,551",0.116,2.8,2.8,0.06,0.162,0.309,7.8,0.22,0.744,0.183,0.4,"148.2",31.7,57,"36",43.97,"14,056",0.236,0.206,0.006,0.002,0.007,0,0.045,0.933,0.012,0.498,0.663,0.1,"92"
"874","19","143","7,443",0.112,2.7,2.8,0.05,0.155,0.322,8.2,0.301,0.32,0.19,0,"",26.5,48,"",70.23,"6,218",0.232,0.202,0.002,0.004,0.006,0.001,0.068,0.913,0.015,0.494,0.584,0.098,"64"
"875","19","145","7,417",0.136,3.2,2.9,0.05,0.167,0.328,6.7,0.28,0.77,0.183,0.429,"299.1",42.4,83,"90",75.23,"15,496",0.206,0.208,0.024,0.007,0.012,0.001,0.029,0.917,0.007,0.478,0.334,0.106,"123"
"876","19","147","6,102",0.119,3.1,3,0.06,0.163,0.332,7.7,0.281,0.565,0.186,0,"172.5",21.6,76,"66",53.83,"9,099",0.22,0.214,0.008,0.004,0.005,0.001,0.021,0.952,0.007,0.503,0.615,0.103,"77"
"877","19","149","4,830",0.108,2.8,2.8,0.07,0.16,0.333,8.9,0.249,0.747,0.198,0.385,"172.6",17.9,44,"84",52.97,"24,874",0.251,0.176,0.005,0.005,0.006,0.001,0.041,0.936,0.015,0.503,0.629,0.091,"40"
"878","19","151","8,475",0.131,3.1,3,0.08,0.168,0.305,7.6,0.312,0.667,0.177,0.75,"167.8",27.4,28,"",52.21,"7,138",0.226,0.223,0.009,0.005,0.002,0.002,0.034,0.94,0.004,0.502,1,0.114,"28"
"879","19","153","6,081",0.12,3,2.8,0.07,0.185,0.292,7.8,0.215,0.917,0.199,0.245,"449.6",35.2,96,"200",43.9,"459,862",0.252,0.117,0.064,0.004,0.042,0.001,0.08,0.792,0.031,0.508,0.049,0.083,"99"
"880","19","155","7,243",0.126,3,3.1,0.07,0.193,0.374,7.2,0.299,0.829,0.2,0.25,"424.1",38.9,49,"158",55.05,"93,128",0.237,0.157,0.015,0.007,0.008,0.001,0.072,0.887,0.015,0.509,0.264,0.095,"73"
"881","19","157","6,222",0.113,2.8,2.9,0.07,0.166,0.305,7.9,0.232,0.6,0.195,0.158,"277.5",18.3,91,"91",41.59,"18,668",0.204,0.192,0.013,0.003,0.018,0.001,0.03,0.922,0.006,0.511,0.52,0.093,"107"
"882","19","159","7,871",0.136,3.2,3.1,0.04,0.169,0.351,8,0.3,0.431,0.172,0.333,"78.5",24.6,79,"",55.94,"5,051",0.233,0.253,0.004,0.003,0.004,0.001,0.02,0.964,0.009,0.508,1,0.118,"59"
"883","19","161","8,701",0.109,2.7,2.8,0.06,0.149,0.312,8.1,0.257,0.734,0.187,0.25,"78.8",16.5,60,"80",81.68,"10,035",0.22,0.223,0.003,0.002,0.004,0.001,0.028,0.957,0.002,0.509,1,0.102,"60"
"884","19","163","6,392",0.122,3.1,3,0.07,0.178,0.311,7.8,0.23,0.882,0.22,0.344,"554.5",39.6,82,"97",56.52,"171,387",0.241,0.144,0.072,0.004,0.025,0.001,0.063,0.813,0.008,0.51,0.135,0.091,"59"
"885","19","165","5,536",0.118,3,2.9,0.05,0.164,0.308,7.8,0.325,0.604,0.183,0.4,"165.7",17.2,59,"42",55.58,"11,948",0.227,0.224,0.005,0.004,0.004,0.001,0.023,0.956,0.012,0.508,0.594,0.105,"50"
"886","19","167","4,075",0.11,2.7,2.7,0.05,0.152,0.277,9,0.252,0.681,0.201,0.231,"108.0",17,75,"69",57.36,"34,681",0.269,0.145,0.005,0.005,0.011,0,0.098,0.879,0.024,0.498,0.508,0.083,"55"
"887","19","169","4,074",0.128,3.2,3,0.06,0.167,0.256,7,0.195,0.903,0.244,0.118,"336.8",7.5,70,"175",40.9,"94,073",0.171,0.107,0.027,0.003,0.07,0,0.031,0.855,0.008,0.481,0.169,0.066,"41"
"888","19","171","5,693",0.13,3.1,3,0.09,0.175,0.326,7.8,0.332,0.536,0.19,0.462,"359.3",35.4,23,"40",31.82,"17,451",0.241,0.192,0.005,0.08,0.004,0.001,0.084,0.827,0.013,0.509,0.724,0.104,"46"
"889","19","173","3,880",0.137,3.2,3.1,0.06,0.174,0.301,8.3,0.24,0.259,0.182,0.167,"161.1",30,32,"16",53.33,"6,143",0.231,0.211,0.002,0.003,0.003,0.001,0.075,0.91,0.017,0.493,1,0.109,"49"
"890","19","175","6,659",0.126,3.1,3,0.07,0.18,0.371,7.6,0.273,0.824,0.192,0,"301.7",35.8,72,"144",35.71,"12,516",0.231,0.189,0.009,0.003,0.006,0,0.028,0.946,0.004,0.513,0.392,0.1,"40"
"891","19","177","4,162",0.126,3.1,3,0.05,0.175,0.322,4.7,0.3,0.328,0.181,0.25,"187.9",26.7,81,"",68.1,"7,468",0.233,0.208,0.003,0.002,0.005,0,0.013,0.969,0.004,0.492,1,0.107,"134"
"892","19","179","7,288",0.171,3.6,3.4,0.08,0.209,0.329,6.9,0.315,0.738,0.183,0.1,"735.2",49.9,76,"99",62.63,"35,212",0.224,0.17,0.02,0.008,0.009,0.002,0.1,0.854,0.038,0.506,0.305,0.108,"122"
"893","19","181","4,681",0.103,2.8,2.7,0.07,0.148,0.305,8.3,0.291,0.699,0.216,0.107,"251.6",20,57,"25",45.79,"47,956",0.252,0.149,0.006,0.003,0.006,0.001,0.025,0.949,0.001,0.508,0.42,0.081,"23"
"894","19","183","5,782",0.113,2.8,2.8,0.06,0.147,0.31,8.5,0.269,0.67,0.198,0.214,"232.7",26.4,77,"50",47.25,"22,070",0.248,0.185,0.008,0.003,0.005,0.001,0.056,0.917,0.01,0.508,0.695,0.093,"36"
"895","19","185","6,366",0.124,3.1,3,0.08,0.168,0.305,6.7,0.262,0.374,0.175,0,"110.3",37.9,78,"16",72.13,"6,395",0.242,0.223,0.005,0.003,0.004,0,0.017,0.962,0.003,0.516,1,0.109,"156"
"896","19","187","7,393",0.133,3,3.2,0.06,0.2,0.305,7.3,0.27,0.706,0.2,0.138,"528.5",36.5,59,"200",53.37,"36,955",0.214,0.172,0.041,0.004,0.009,0,0.043,0.888,0.006,0.482,0.339,0.097,"106"
"897","19","189","4,643",0.119,2.9,2.9,0.07,0.16,0.318,7.9,0.306,0.627,0.19,0.25,"75.5",24.4,47,"9",35.41,"10,559",0.214,0.204,0.012,0.003,0.01,0,0.039,0.925,0.008,0.514,0.661,0.099,"38"
"898","19","191","4,066",0.102,2.7,2.8,0.06,0.145,0.252,8.3,0.205,0.67,0.222,0.3,"118.7",6.9,76,"212",44.32,"20,768",0.189,0.181,0.008,0.001,0.012,0,0.021,0.952,0.001,0.505,0.59,0.083,"77"
"899","19","193","6,973",0.161,3.5,3.1,0.07,0.198,0.337,7.2,0.267,0.916,0.2,0.255,"517.0",44.7,64,"150",46.98,"102,271",0.26,0.138,0.026,0.026,0.027,0.002,0.152,0.757,0.042,0.505,0.175,0.098,"86"
"900","19","195","7,692",0.124,2.9,3,0.05,0.167,0.337,8.4,0.31,0.323,0.189,0.214,"53.2",21,27,"",59.17,"7,624",0.217,0.198,0.008,0.003,0.005,0,0.027,0.95,0.005,0.502,1,0.103,""
"901","19","197","6,948",0.138,3.1,2.9,0.07,0.162,0.343,8.5,0.297,0.797,0.18,0.25,"207.8",43.2,54,"39",60.19,"12,840",0.231,0.213,0.005,0.004,0.004,0.001,0.102,0.877,0.032,0.496,0.568,0.109,"70"
"903","20","001","10,813",0.156,3.4,3.3,0.06,0.174,0.344,6.4,0.298,0.526,0.151,0.412,"142.7",40.3,46,"139",71.46,"12,909",0.233,0.19,0.021,0.009,0.005,0,0.033,0.911,0.002,0.511,0.572,0.112,"93"
"904","20","003","8,600",0.145,3.3,3.1,0.06,0.173,0.315,6.9,0.285,0.519,0.152,0.091,"151.6",40.3,38,"25",57.81,"7,883",0.252,0.206,0.005,0.008,0.007,0.001,0.017,0.947,0.004,0.506,0.588,0.112,"38"
"905","20","005","7,832",0.143,3.3,3.2,0.08,0.193,0.299,6.7,0.284,0.651,0.167,0.444,"232.0",32.1,48,"127",69.85,"16,513",0.234,0.163,0.051,0.007,0.006,0,0.029,0.883,0.002,0.513,0.342,0.099,"48"
"906","20","007","11,017",0.126,3,3,0.07,0.169,0.368,7.8,0.277,0.52,0.159,0.571,"246.9",45.3,61,"20",123.26,"4,897",0.225,0.203,0.005,0.009,0.006,0,0.036,0.932,0.006,0.488,1,0.108,"82"
"907","20","009","8,803",0.161,3.5,3.1,0.06,0.176,0.354,7.6,0.281,0.628,0.159,0.16,"370.1",46.5,55,"161",62.22,"27,385",0.245,0.173,0.014,0.009,0.004,0.001,0.143,0.822,0.029,0.505,0.318,0.109,"106"
"908","20","011","9,283",0.157,3.5,3.3,0.07,0.191,0.361,6.9,0.279,0.439,0.15,0.444,"221.5",57.7,61,"95",72.85,"14,772",0.25,0.185,0.031,0.01,0.007,0,0.023,0.907,0.001,0.506,0.48,0.114,"108"
"909","20","013","10,947",0.163,3.5,3.3,0.06,0.193,0.306,7.4,0.324,0.438,0.153,0.333,"182.2",55.8,100,"285",109.5,"9,815",0.254,0.19,0.014,0.093,0.004,0,0.038,0.837,0.005,0.512,0.684,0.118,"92"
"910","20","015","6,437",0.115,2.8,2.9,0.07,0.167,0.313,7.7,0.263,0.684,0.172,0.229,"214.2",27.6,65,"115",50.84,"66,227",0.26,0.14,0.018,0.011,0.01,0.001,0.045,0.898,0.004,0.498,0.405,0.091,"47"
"911","20","017","6,322",0.132,3.1,2.9,0.07,0.164,0.301,4.8,0.288,0.209,0.152,0.182,"",30.4,NA,"",49.91,"2,692",0.211,0.231,0.013,0.009,0.003,0,0.04,0.923,0.008,0.496,1,0.111,"74"
"912","20","019","8,050",0.147,3.4,3.2,0.05,0.182,0.326,7.1,0.363,0.399,0.144,0.3,"196.0",47.9,NA,"",79.55,"3,481",0.205,0.258,0.007,0.051,0.002,0.001,0.03,0.87,0.007,0.483,1,0.127,"259"
"913","20","021","10,794",0.162,3.5,3.3,0.07,0.199,0.387,7,0.327,0.254,0.151,0.393,"254.4",55.1,24,"115",58.71,"20,787",0.243,0.177,0.008,0.04,0.004,0.003,0.023,0.886,0.002,0.504,0.491,0.112,"115"
"914","20","023","6,799",0.121,2.9,2.8,0.12,0.144,0.329,4.6,0.338,0.56,0.147,0,"",NA,74,"37",106,"2,693",0.206,0.265,0.001,0.003,0.012,0,0.071,0.905,0.005,0.508,1,0.114,"149"
"915","20","025","",0.151,3.4,3.1,0.1,0.177,0.3,5.2,0.278,0.412,0.147,0,"",30.7,182,"",157.82,"2,144",0.271,0.208,0.006,0.014,0.014,0.001,0.098,0.842,0.011,0.51,1,0.115,"187"
"916","20","027","6,452",0.113,2.8,2.8,0.07,0.149,0.358,7.1,0.281,0.554,0.158,0.8,"187.6",37.3,119,"36",72.07,"8,317",0.232,0.219,0.006,0.005,0.004,0.001,0.026,0.947,0,0.503,0.495,0.108,"96"
"917","20","029","8,451",0.147,3.4,3.2,0.08,0.182,0.328,6.9,0.292,0.586,0.159,0.267,"202.2",41.4,22,"170",88.63,"9,385",0.226,0.211,0.008,0.006,0.007,0,0.035,0.931,0.004,0.508,0.44,0.111,"75"
"918","20","031","8,422",0.116,2.9,2.8,0.06,0.155,0.329,6.5,0.262,0.485,0.167,0.286,"164.7",22.1,95,"130",84.05,"8,433",0.224,0.193,0.008,0.008,0.006,0,0.028,0.938,0.001,0.503,0.709,0.102,"47"
"919","20","033","",0.108,2.7,2.8,0.09,0.14,0.339,7.9,0.265,NA,0.157,0.6,"",30.1,51,"51",63.91,"1,954",0.266,0.229,0.003,0.006,0.003,0.001,0.05,0.925,0.004,0.511,1,0.106,"154"
"920","20","035","8,951",0.17,3.5,3.2,0.07,0.198,0.368,7.3,0.304,0.498,0.143,0.333,"294.9",49.5,47,"103",48.7,"35,963",0.239,0.17,0.027,0.024,0.019,0.003,0.102,0.805,0.012,0.499,0.31,0.106,"47"
"921","20","037","7,420",0.168,3.7,3.3,0.07,0.203,0.347,5.9,0.269,0.728,0.169,0.438,"396.3",36.3,74,"193",75.84,"39,290",0.219,0.148,0.021,0.011,0.017,0.003,0.051,0.877,0.012,0.499,0.349,0.096,"148"
"922","20","039","11,940",0.148,3.4,3.2,0.07,0.171,0.358,7.6,0.277,NA,0.136,0.667,"",40.8,68,"34",53.3,"2,908",0.202,0.271,0.009,0.003,0.003,0,0.02,0.95,0,0.494,1,0.128,"69"
"923","20","041","7,877",0.126,3,2.9,0.06,0.175,0.329,7.5,0.296,0.627,0.158,0.5,"227.7",33.1,46,"15",68.58,"19,394",0.241,0.184,0.01,0.008,0.004,0.001,0.045,0.916,0.002,0.501,0.643,0.099,"67"
"924","20","043","4,673",0.128,3,3,0.06,0.168,0.311,5.8,0.286,0.266,0.169,0.615,"305.2",24.2,25,"13",65.28,"7,874",0.218,0.175,0.033,0.015,0.006,0,0.028,0.899,0.002,0.494,0.702,0.097,"25"
"925","20","045","4,872",0.124,3,3.1,0.06,0.167,0.233,6.9,0.187,0.913,0.205,0.263,"520.1",12.5,86,"282",31.47,"116,585",0.19,0.103,0.043,0.027,0.046,0.001,0.058,0.797,0.015,0.501,0.11,0.068,"46"
"926","20","047","9,666",0.144,3.1,2.9,0.08,0.161,0.325,8.2,0.285,0.519,0.15,0.75,"167.8",43.7,34,"33",40.65,"3,030",0.238,0.193,0.004,0.017,0.004,0,0.197,0.779,0.04,0.503,1,0.113,"66"
"927","20","049","10,027",0.14,3.4,3.1,0.1,0.167,0.347,2.8,0.269,NA,0.139,0.667,"257.4",40,38,"",78.93,"2,694",0.201,0.272,0.001,0.017,0.005,0.001,0.038,0.91,0.022,0.504,1,0.127,"37"
"928","20","051","5,903",0.126,3.1,3,0.06,0.196,0.293,7.4,0.256,0.699,0.185,0.536,"499.1",24.9,65,"272",59.8,"29,013",0.219,0.138,0.009,0.004,0.014,0.001,0.057,0.903,0.009,0.497,0.256,0.084,"165"
"929","20","053","6,210",0.131,3.1,2.8,0.06,0.172,0.325,7.4,0.332,0.532,0.172,0.25,"215.6",16.9,47,"47",81.43,"6,392",0.18,0.195,0.051,0.009,0.005,0,0.059,0.865,0.004,0.428,0.541,0.104,"63"
"930","20","055","6,614",0.2,3.5,3.2,0.08,0.182,0.349,8.2,0.224,0.761,0.16,0.563,"610.2",73.4,57,"124",51.81,"37,184",0.311,0.094,0.025,0.014,0.043,0.001,0.482,0.437,0.118,0.49,0.186,0.109,"51"
"931","20","057","6,935",0.202,3.7,3.2,0.07,0.185,0.325,7.9,0.307,0.831,0.162,0.348,"284.9",71.7,40,"86",57.44,"34,795",0.303,0.104,0.024,0.016,0.018,0.003,0.529,0.415,0.129,0.483,0.193,0.111,"66"
"932","20","059","7,146",0.135,3.3,3.1,0.07,0.179,0.334,6.3,0.307,0.539,0.171,0.316,"370.6",40.5,43,"144",60.2,"25,611",0.248,0.154,0.013,0.009,0.005,0,0.039,0.914,0.007,0.503,0.521,0.093,"23"
"933","20","061","8,035",0.147,3.2,3.1,0.08,0.203,0.309,5.9,0.264,0.946,0.198,0.4,"634.0",74.2,35,"248",46.71,"36,713",0.302,0.076,0.173,0.014,0.035,0.008,0.15,0.581,0.014,0.468,0.117,0.072,"215"
"934","20","063","",0.116,2.8,2.8,0.08,0.149,0.316,5.5,0.259,0.003,0.156,0.667,"",NA,181,"37",112.31,"2,727",0.238,0.232,0.004,0.001,0.004,0,0.027,0.956,0,0.49,1,0.106,"0"
"935","20","065","8,692",0.127,3,2.9,0.07,0.154,0.3,7.6,0.269,0.629,0.144,1,"",35.8,39,"",108.05,"2,566",0.2,0.254,0.042,0.008,0.008,0,0.032,0.885,0,0.504,1,0.12,"39"
"936","20","067","4,938",0.177,3.4,3,0.08,0.178,0.333,9.2,0.264,0.778,0.161,0.4,"265.1",73.3,38,"13",51.75,"7,816",0.32,0.112,0.005,0.023,0.005,0,0.464,0.514,0.108,0.491,0.198,0.107,"38"
"937","20","069","5,304",0.13,3,2.8,0.07,0.155,0.339,7.2,0.248,0.253,0.167,0.273,"82.9",27.8,17,"16",44.32,"6,082",0.292,0.144,0.005,0.005,0.003,0,0.142,0.839,0.02,0.502,1,0.093,"49"
"938","20","071","",0.134,2.9,2.9,NA,0.154,0.314,6.8,0.273,0.723,0.155,0.667,"",NA,78,"",103.81,"1,301",0.246,0.209,0.002,0.01,0.003,0,0.176,0.804,0.04,0.509,1,0.107,"231"
"939","20","073","11,186",0.155,3.4,3.2,0.05,0.188,0.319,6.4,0.286,0.595,0.141,0.5,"62.0",46,47,"16",91.32,"6,328",0.213,0.236,0.005,0.015,0.003,0,0.04,0.92,0.001,0.502,0.613,0.126,"95"
"940","20","075","",0.183,3.6,3.2,0.08,0.189,0.375,4.2,0.217,0.789,0.153,0.5,"189.5",78.4,38,"",99.6,"2,603",0.299,0.119,0.005,0.019,0.004,0.003,0.337,0.633,0.109,0.486,1,0.11,"77"
"941","20","077","8,738",0.145,3.2,3,0.08,0.177,0.34,7.4,0.35,0.416,0.152,0.333,"219.9",45.7,51,"17",124.82,"5,818",0.238,0.217,0.005,0.014,0.004,0.002,0.071,0.898,0.011,0.496,1,0.112,"189"
"942","20","079","6,073",0.151,3.2,3,0.06,0.157,0.324,7.6,0.266,0.737,0.15,0.194,"272.6",36.9,89,"353",37.05,"34,820",0.252,0.179,0.017,0.009,0.009,0,0.115,0.836,0.025,0.509,0.309,0.102,"101"
"943","20","081","",0.159,3.2,3,0.04,0.174,0.335,5.2,0.279,0.452,0.159,0.714,"188.0",48.6,48,"24",97.97,"4,106",0.289,0.121,0.003,0.012,0.011,0.002,0.288,0.685,0.064,0.502,1,0.104,"73"
"944","20","083","",0.121,2.9,2.9,0.06,0.147,0.312,5.4,0.273,0.015,0.155,0.5,"",NA,51,"",60.59,"1,916",0.227,0.232,0.009,0.002,0.005,0,0.065,0.905,0.012,0.506,1,0.112,"157"
"945","20","085","6,251",0.122,2.9,2.9,0.06,0.16,0.345,7.8,0.3,0.324,0.16,0.333,"275.1",35.1,60,"30",64.67,"13,539",0.258,0.172,0.007,0.085,0.005,0,0.047,0.84,0.006,0.495,0.759,0.102,"52"
"946","20","087","8,142",0.111,2.8,2.7,0.06,0.156,0.314,8,0.231,0.227,0.18,0.31,"179.5",22.5,48,"32",48.63,"18,855",0.235,0.172,0.007,0.011,0.002,0,0.026,0.938,0.002,0.494,0.988,0.094,"42"
"947","20","089","5,309",0.132,3.1,3,0.06,0.157,0.301,7.3,0.301,0.02,0.142,0.2,"",33.5,NA,"",94.12,"3,043",0.195,0.273,0.003,0.008,0.004,0,0.024,0.954,0.002,0.488,1,0.126,"66"
"948","20","091","4,278",0.091,2.3,2.5,0.06,0.125,0.233,8.2,0.178,0.986,0.193,0.39,"258.3",16.4,120,"220",45.24,"574,272",0.253,0.127,0.047,0.004,0.047,0,0.074,0.807,0.017,0.51,0.038,0.078,"81"
"949","20","093","11,466",0.149,3.1,2.9,0.05,0.166,0.303,8.9,0.265,0.836,0.171,0.333,"403.2",53.9,102,"26",38.42,"3,915",0.292,0.141,0.006,0.015,0.006,0.001,0.297,0.667,0.043,0.497,1,0.1,"102"
"950","20","095","7,911",0.132,3.2,3,0.06,0.165,0.323,7.2,0.296,0.448,0.154,0.333,"165.3",31.5,13,"39",70.68,"7,698",0.219,0.216,0.003,0.008,0.006,0,0.031,0.939,0.006,0.498,0.621,0.111,"130"
"951","20","097","",0.143,3.3,3.1,0.06,0.177,0.315,3.9,0.271,0.081,0.158,0.571,"",13.4,40,"517",57.36,"2,513",0.207,0.189,0.006,0.011,0.008,0,0.065,0.898,0,0.503,1,0.105,"159"
"952","20","099","10,847",0.153,3.6,3.2,0.08,0.202,0.363,6.9,0.325,0.629,0.155,0.304,"347.7",59.9,72,"67",46.98,"20,960",0.236,0.181,0.044,0.022,0.005,0.001,0.044,0.851,0.003,0.505,0.523,0.114,"62"
"953","20","101","",0.121,2.9,2.8,0.11,0.148,0.325,4.9,0.262,NA,0.155,0,"",NA,58,"",88.98,"1,687",0.213,0.235,0.007,0.014,0.002,0.001,0.064,0.899,0.003,0.503,1,0.11,"178"
