"","State_FIPS_Code","County_FIPS_Code","A_Wh_Comp","A_Bl_Comp","A_Ot_Comp","A_Hi_Comp","B_Wh_Cancer","B_Bl_Cancer","B_Ot_Cancer","B_Hi_Cancer","C_Wh_Suicide","C_Bl_Suicide","C_Ot_Suicide","C_Hi_Suicide","C_Wh_Cancer","C_Bl_Cancer","C_Ot_Cancer","C_Hi_Cancer","D_Wh_Cancer","D_Bl_Cancer","D_Ot_Cancer","D_Hi_Cancer","D_Wh_HeartDis","D_Bl_HeartDis","D_Ot_HeartDis","D_Hi_HeartDis","D_Wh_Suicide","D_Bl_Suicide","D_Ot_Suicide","D_Hi_Suicide","E_Wh_Cancer","E_Bl_Cancer","E_Ot_Cancer","E_Hi_Cancer","E_Wh_HeartDis","E_Bl_HeartDis","E_Ot_HeartDis","E_Hi_HeartDis","F_Wh_HeartDis","F_Bl_HeartDis","F_Ot_HeartDis","F_Hi_HeartDis","F_Wh_Cancer","F_Bl_Cancer","F_Ot_Cancer","F_Hi_Cancer"
"107","04","023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,32,NA,NA,NA,NA,17,NA,NA,15,37,NA,NA,32,22,NA,NA,22,25,NA,NA,25,23,NA,NA,21
"108","04","025",30,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,15,NA,NA,NA,NA,13,NA,NA,NA,11,NA,NA,NA,13,NA,NA,NA,33,NA,NA,29,24,NA,NA,18,26,NA,21,29,23,NA,21,22
"109","04","027",53,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,18,19,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,35,18,NA,NA,15,27,14,25,23,21,46,14,21
"110","05","001",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,14,23,NA,NA,15,21,NA,NA,10,NA,NA,NA,34,26,NA,NA,26,29,NA,NA,36,32,NA,NA,20,23,NA,NA
"111","05","003",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,22,NA,NA,18,19,NA,NA,NA,NA,NA,NA,32,30,NA,NA,30,31,NA,NA,36,36,NA,NA,21,23,NA,NA
"112","05","005",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,20,NA,NA,NA,36,NA,NA,NA,25,NA,NA,NA,28,NA,NA,NA,22,NA,NA,NA
"113","05","007",36,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,17,NA,NA,NA,18,NA,NA,NA,37,NA,NA,NA,31,NA,NA,NA,42,NA,NA,NA,21,NA,NA,NA
"114","05","009",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,35,NA,NA,NA,26,NA,NA,NA,38,NA,NA,NA,20,NA,NA,NA
"115","05","011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,NA,NA,14,23,NA,NA,12,NA,NA,NA,35,20,NA,NA,29,29,NA,NA,36,37,NA,NA,18,21,NA,NA
"116","05","013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,30,36,NA,NA,31,20,NA,NA,31,33,NA,NA,23,23,NA,NA
"117","05","015",30,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,36,NA,NA,NA,28,NA,NA,NA,31,NA,NA,NA,24,NA,NA,NA
"118","05","017",NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,20,16,NA,NA,NA,13,NA,NA,11,NA,NA,NA,31,28,NA,NA,25,25,NA,NA,34,32,NA,NA,22,19,NA,NA
"119","05","019",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13,21,NA,NA,16,29,NA,NA,NA,NA,NA,NA,31,34,NA,NA,31,31,NA,NA,34,37,NA,NA,17,18,NA,NA
"120","05","021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,16,NA,NA,NA,11,NA,NA,NA,35,NA,NA,NA,31,NA,NA,NA,40,NA,NA,NA,20,NA,NA,NA
"121","05","023",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,33,NA,NA,NA,24,NA,NA,NA,28,NA,NA,NA,22,NA,NA,NA
"122","05","025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,29,NA,NA,29,42,NA,NA,36,32,NA,NA,20,28,NA,NA
"123","05","027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,27,NA,NA,10,11,NA,NA,10,NA,NA,NA,33,34,NA,NA,22,26,NA,NA,35,31,NA,NA,21,22,NA,NA
"124","05","029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,35,28,NA,NA,27,22,NA,NA,31,33,NA,NA,21,16,NA,NA
"125","05","031",37,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,19,33,NA,NA,NA,NA,NA,NA,32,25,NA,NA,31,42,NA,NA,32,25,NA,NA,19,22,NA,NA
"126","05","033",35,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,29,NA,NA,NA,35,NA,NA,NA,20,NA,NA,NA
"127","05","035",NA,50,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,21,15,NA,NA,NA,NA,NA,NA,31,25,NA,NA,27,28,NA,NA,29,33,NA,NA,21,20,NA,NA
"128","05","037",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,13,21,NA,NA,NA,NA,NA,NA,36,29,NA,NA,29,22,NA,NA,30,29,NA,NA,23,22,NA,NA
"129","05","039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,25,NA,NA,20,16,NA,NA,20,NA,NA,NA,36,32,NA,NA,26,17,NA,NA,40,32,NA,NA,17,23,NA,NA
"130","05","041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,20,38,NA,NA,17,NA,NA,NA,31,20,NA,NA,36,38,NA,NA,43,41,NA,NA,21,19,NA,NA
"131","05","043",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,10,NA,NA,NA,10,18,NA,NA,14,12,NA,NA,NA,NA,NA,NA,29,30,NA,NA,29,24,NA,NA,29,27,NA,NA,19,21,NA,NA
"132","05","045",51,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,24,NA,NA,16,18,NA,NA,21,18,NA,NA,19,22,NA,NA
"133","05","047",NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,11,NA,NA,NA,33,NA,NA,NA,29,NA,NA,NA,32,NA,NA,NA,21,NA,NA,NA
"134","05","049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,10,NA,NA,NA,36,NA,NA,NA,28,NA,NA,NA,36,NA,NA,NA,21,NA,NA,NA
"135","05","051",39,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,11,11,NA,NA,11,18,NA,NA,NA,NA,NA,NA,29,24,NA,NA,19,24,NA,NA,26,29,45,NA,20,20,NA,NA
"136","05","053",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,32,NA,NA,NA,29,NA,NA,NA,36,35,NA,NA,21,27,NA,NA
"137","05","055",37,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,33,NA,NA,NA,39,NA,NA,NA,49,NA,NA,NA,16,NA,NA,NA
"138","05","057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,15,21,NA,NA,NA,NA,NA,NA,31,30,NA,NA,30,33,NA,NA,35,32,NA,NA,21,23,NA,NA
"139","05","059",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,35,31,NA,NA,22,28,NA,NA,33,25,NA,NA,21,26,NA,NA
"140","05","061",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,15,NA,NA,10,NA,NA,NA,33,31,NA,NA,27,30,NA,NA,38,36,NA,NA,20,22,NA,NA
"141","05","063",NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,23,NA,NA,NA,12,NA,NA,NA,35,NA,NA,NA,27,NA,NA,NA,31,21,NA,NA,19,21,NA,NA
"142","05","065",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,29,NA,NA,NA,31,NA,NA,NA,21,NA,NA,NA
"143","05","067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,31,26,NA,NA,30,41,NA,NA,37,44,NA,NA,19,19,NA,NA
"144","05","069",NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,NA,NA,13,17,NA,NA,NA,NA,NA,NA,31,29,NA,NA,26,24,NA,NA,34,38,NA,NA,20,20,NA,NA
"145","05","071",NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,26,NA,NA,NA,31,NA,NA,NA,18,NA,NA,NA
"146","05","073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,NA,NA,16,11,NA,NA,12,NA,NA,NA,42,30,NA,NA,22,26,NA,NA,35,39,NA,NA,23,20,NA,NA
"147","05","075",35,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA,14,NA,NA,NA,36,NA,NA,NA,30,NA,NA,NA,34,NA,NA,NA,20,NA,NA,NA
"148","05","077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,24,13,NA,NA,18,NA,NA,NA,34,23,NA,NA,33,36,NA,NA,36,34,NA,NA,22,25,NA,NA
"149","05","079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,36,28,NA,NA,33,33,NA,NA,42,44,NA,NA,18,17,NA,NA
"150","05","081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,24,NA,NA,NA,37,32,NA,NA,25,24,NA,NA,35,33,NA,NA,21,18,NA,NA
"151","05","083",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,30,NA,NA,NA,37,NA,NA,NA,20,NA,NA,NA
"152","05","085",30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,20,NA,NA,NA,12,NA,NA,NA,37,29,NA,NA,23,18,NA,NA,27,34,NA,NA,20,18,NA,NA
"153","05","087",27,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,29,NA,NA,NA,23,NA,NA,NA,25,NA,NA,NA,20,NA,NA,NA
"154","05","089",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,20,NA,NA,NA,39,NA,NA,NA,25,NA,NA,NA,29,NA,NA,NA,28,NA,NA,NA
"155","05","091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,20,NA,NA,16,NA,NA,NA,35,31,NA,NA,24,22,NA,NA,30,24,NA,NA,23,21,NA,NA
"156","05","093",NA,56,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,17,21,NA,NA,12,NA,NA,NA,31,23,NA,NA,29,32,NA,NA,37,40,NA,NA,19,18,NA,NA
"157","05","095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,26,10,NA,NA,NA,NA,NA,NA,31,30,NA,NA,34,37,NA,NA,39,36,NA,NA,21,24,NA,NA
"158","05","097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,34,NA,NA,NA,23,NA,NA,NA,35,NA,NA,NA,20,NA,NA,NA
"159","05","099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,NA,NA,18,16,NA,NA,NA,NA,NA,NA,38,28,NA,NA,23,30,NA,NA,28,28,NA,NA,20,16,NA,NA
"160","05","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,44,NA,NA,NA,19,NA,NA,NA,38,NA,NA,NA,22,NA,NA,NA
"161","05","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,11,NA,NA,15,21,NA,NA,NA,NA,NA,NA,32,30,NA,NA,33,25,NA,NA,33,38,NA,NA,19,18,NA,NA
"162","05","105",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,12,NA,NA,NA,12,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA,32,NA,NA,NA,18,NA,NA,NA
"163","05","107",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,NA,NA,16,22,NA,NA,NA,NA,NA,NA,30,21,NA,NA,29,29,NA,NA,31,34,NA,NA,23,20,NA,NA
"164","05","109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,21,NA,NA,NA,25,21,NA,NA,19,29,NA,NA
"165","05","111",26,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,19,NA,NA,NA,10,NA,NA,NA,32,33,NA,NA,31,23,NA,NA,39,37,NA,NA,20,26,NA,NA
"166","05","113",48,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,12,NA,NA,NA,11,NA,NA,NA,36,NA,NA,NA,32,NA,NA,NA,39,NA,NA,NA,23,NA,NA,NA
"167","05","115",19,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,16,NA,NA,NA,11,NA,NA,NA,40,NA,NA,NA,24,NA,NA,NA,30,30,NA,NA,22,15,NA,NA
"168","05","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,34,21,NA,NA,23,25,NA,NA,33,24,NA,NA,23,31,NA,NA
"169","05","119",44,58,NA,NA,17,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,17,12,NA,NA,11,12,NA,NA,12,NA,NA,NA,34,27,NA,NA,20,24,NA,NA,27,32,14,NA,22,20,24,NA
"170","05","121",NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,41,NA,NA,NA,29,NA,NA,NA,35,NA,NA,NA,22,NA,NA,NA
"171","05","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,13,10,NA,NA,25,17,NA,NA,10,NA,NA,NA,30,29,NA,NA,31,39,NA,NA,39,43,NA,NA,19,21,NA,NA
"172","05","125",40,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,35,NA,NA,NA,23,NA,NA,NA,30,38,NA,NA,21,NA,NA,NA
"173","05","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,11,NA,NA,NA,15,NA,NA,NA,32,NA,NA,NA,35,NA,NA,NA,47,NA,NA,NA,21,NA,NA,NA
"174","05","129",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,27,NA,NA,NA,41,NA,NA,NA,23,NA,NA,NA
"175","05","131",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,20,23,NA,NA,15,NA,NA,NA,36,28,NA,NA,28,33,NA,NA,37,31,NA,NA,21,21,NA,NA
"176","05","133",19,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,14,NA,NA,NA,13,NA,NA,NA,33,NA,NA,NA,31,NA,NA,NA,39,38,NA,NA,19,25,NA,NA
"177","05","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,13,NA,NA,NA,12,NA,NA,NA,30,NA,NA,NA,31,NA,NA,NA,35,NA,NA,NA,21,NA,NA,NA
"178","05","137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,29,NA,NA,NA,33,NA,NA,NA,24,NA,NA,NA
"179","05","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,NA,NA,11,14,NA,NA,14,NA,NA,NA,34,29,NA,NA,20,14,NA,NA,29,25,NA,NA,20,24,NA,NA
"180","05","141",NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,20,NA,NA,NA,40,NA,NA,NA,26,NA,NA,NA,32,NA,NA,NA,23,NA,NA,NA
"181","05","143",47,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14,NA,NA,NA,15,NA,NA,NA,32,NA,NA,NA,25,NA,NA,NA,29,NA,NA,NA,22,NA,NA,NA
"182","05","145",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,16,NA,NA,NA,13,NA,NA,NA,31,NA,NA,NA,25,NA,NA,NA,31,30,NA,NA,20,26,NA,NA
"183","05","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,17,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,32,22,NA,NA,26,40,NA,NA,36,38,NA,NA,22,20,NA,NA
"184","05","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,10,NA,NA,NA,11,NA,NA,NA,36,NA,NA,NA,31,NA,NA,NA,36,35,NA,NA,23,24,NA,NA
"185","06","001",55,48,46,56,14,13,17,NA,12,NA,NA,NA,12,NA,12,NA,16,13,27,10,11,13,14,12,NA,NA,NA,NA,35,28,40,28,19,23,19,14,31,31,28,28,22,23,24,22
"186","06","003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,28,NA,NA,NA
"187","06","005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,17,NA,NA,NA,33,NA,NA,NA,25,NA,NA,NA,31,NA,NA,50,25,NA,NA,14
"188","06","007",47,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,20,11,NA,NA,NA,NA,NA,NA,NA,30,NA,20,22,23,NA,20,22,30,21,36,28,21,27,16,21
"189","06","009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,16,NA,NA,NA,33,NA,NA,NA,23,NA,NA,NA,32,NA,NA,26,25,NA,NA,26
"190","06","011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,10,13,NA,NA,NA,10,NA,NA,10,37,NA,NA,28,22,NA,NA,26,34,NA,45,37,22,NA,17,26
"191","06","013",50,30,35,46,19,17,NA,23,10,NA,NA,NA,NA,NA,13,NA,17,11,35,19,12,14,NA,NA,12,NA,NA,NA,36,27,45,31,21,26,21,16,29,32,29,28,23,23,23,21
"192","06","015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,15,NA,22,NA,30,NA,30,NA,28,NA,25,NA,28,NA
"193","06","017",64,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,39,NA,NA,NA,21,NA,NA,NA,30,NA,32,20,25,NA,24,26
"194","06","019",47,53,43,48,15,NA,NA,14,10,NA,17,NA,NA,NA,NA,NA,14,14,15,10,NA,NA,13,NA,NA,NA,NA,NA,27,25,31,22,21,24,22,18,34,35,31,31,19,24,21,19
"195","06","021",NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,20,NA,NA,NA,29,NA,NA,20,22,NA,NA,14
"196","06","023",26,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,23,NA,19,NA,16,NA,28,NA,23,22,23,NA,21,19
"197","06","025",46,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,22,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,19,27,17,NA,NA,13,31,42,37,29,22,17,14,23
"198","06","027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,33,NA,26,NA,22,NA,29,NA,37,NA,34,33,20,NA,21,23
"199","06","029",46,38,NA,50,13,NA,NA,NA,12,NA,NA,10,NA,NA,NA,NA,13,NA,15,15,12,25,12,NA,NA,NA,15,NA,28,18,23,22,25,31,22,22,37,40,41,41,21,20,18,17
"200","06","031",44,NA,NA,39,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,28,29,31,19,19,24,24,21,32,29,30,29,21,27,14,23
"201","06","033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,27,30,36,20,32,10,12,32,36,43,26,24,28,16,28
"202","06","035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,26,NA,NA,NA,33,NA,NA,NA,22,NA,NA,NA
"203","06","037",48,60,46,46,20,10,23,21,NA,NA,12,NA,NA,NA,NA,NA,16,10,28,16,10,15,13,NA,NA,NA,11,NA,32,27,43,28,24,30,22,21,37,38,33,35,21,23,24,21
"204","06","039",42,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,30,26,NA,22,26,13,NA,14,34,33,43,29,20,19,20,15
"205","06","041",68,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,17,NA,NA,NA,NA,14,NA,NA,NA,41,41,57,27,17,20,17,18,30,29,20,25,23,35,24,26
"206","06","043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,23,NA,NA,NA,30,NA,NA,29,25,NA,NA,29
"207","06","045",37,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,13,NA,14,NA,NA,NA,NA,NA,10,NA,NA,NA,34,NA,30,28,21,NA,25,16,29,NA,27,26,23,NA,19,18
"208","06","047",60,NA,NA,61,17,NA,NA,18,11,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,32,22,32,24,19,16,13,19,31,36,27,25,21,20,13,23
"209","06","049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,29,NA,NA,NA,31,NA,24,NA,19,NA,NA,NA
"210","06","051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,33,NA,NA,NA,20,NA,NA,NA,37,NA,NA,NA,24,NA,NA,NA
"211","06","053",45,NA,NA,49,19,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,12,11,NA,11,NA,NA,12,NA,NA,NA,35,NA,32,38,35,28,19,17,23,15,31,30,33,23,21,28,23,21
"212","06","055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,40,NA,33,28,16,NA,19,14,29,33,20,34,22,26,27,25
